Figure 13 (top-right). Effectiveness of the local search operator.  Convergence in terms of the average percentage improvement achieved in the fitness of the initial ensemble after applying LSA.,Column_2,Column_3,Column_4,Column_5
,,,,
Time(min),S 5 5,V 5 5,S 20 20,V 20 20
363,0.1032465898141,0.0934550969586612,0.140738787131625,0.0539514286443201
364,0.103286738964332,0.0934508599021619,0.140702670271943,0.0539321919070217
365,0.103281468949943,0.0934312583913826,0.140706533834731,0.0539229950596026
366,0.10328959540135,0.093427028484601,0.14070535844197,0.0539277759952718
367,0.103315592590349,0.0934278402280145,0.140774743515499,0.0539347387879093
368,0.103353404478009,0.0934251131051225,0.140747496845326,0.0539335690776384
369,0.103391882079171,0.0934390745647672,0.140789050596949,0.0539492920749231
370,0.103429437524346,0.0934229245823169,0.140807978540768,0.0539518207737707
371,0.103474831514331,0.0934159064774782,0.14083704260864,0.0539590983084503
372,0.103502220346885,0.0934256652950277,0.140868779671154,0.0539662169650316
373,0.103519664389204,0.0933981218283279,0.140894930185432,0.0539650576945549
374,0.103494853344243,0.093370370752861,0.140937131657087,0.0539413651612075
375,0.103504987711681,0.0933770053585647,0.140957203227841,0.0539566283450591
376,0.103497797496799,0.093374621834876,0.140945848105464,0.0539351581928263
377,0.1035400525308,0.0933867528655593,0.140969619842477,0.0539464064647308
378,0.103564494083994,0.0933894351564892,0.140964733884142,0.0539506248713357
379,0.103561595006261,0.0933503652294698,0.140992247137988,0.0539423717143383
380,0.103572649223915,0.0933594366164302,0.140975982722709,0.0539644644463004
381,0.103582866925652,0.0933195867144564,0.140996937084807,0.0539518257141685
382,0.103564092591429,0.0932700937584788,0.141002640066167,0.0539688183161566
383,0.103586317680562,0.0932606787870632,0.141053244355421,0.0539879807671455
384,0.103574709994157,0.0932879538273681,0.141064957238535,0.0540160921992311
385,0.103586735894894,0.0932547001409715,0.141079042041092,0.0540261170646398
386,0.103637681221909,0.0932522515698119,0.141119117668193,0.0540500346903841
387,0.103626131693848,0.0932297205239229,0.141128319208479,0.054077187499863
388,0.103660729099573,0.0932725574289135,0.141143188736001,0.0540623976397775
389,0.103703449107848,0.0932636737878722,0.14112171866555,0.0540661250617084
390,0.103703770696224,0.0932843378862906,0.141162732874866,0.0540966027750036
391,0.103732288705161,0.0932763735087615,0.141231271529237,0.0540991387224441
392,0.103731039752387,0.0932740868136306,0.141254815564596,0.0541110266594996
393,0.103738192385795,0.0932713968596902,0.141269142746497,0.0541083636594585
394,0.10375799585732,0.0932886888087378,0.141258765748442,0.0541109096623861
395,0.103748110623396,0.0933039903715892,0.141301807900537,0.054136804513162
396,0.103792703936849,0.0933058001591008,0.141339700177786,0.0541403964009288
397,0.103811236417999,0.0933005038223401,0.141338679809106,0.0541538840409599
398,0.103809316374127,0.0932838833134838,0.141359963370324,0.0541633613583096
399,0.103878357752731,0.0933012609328439,0.141359283820915,0.0541790901124334
400,0.103883490591365,0.093310601012333,0.14138313779229,0.0541969776131117
401,0.103895047378944,0.0933367429736653,0.141360850737655,0.0542230130979482
402,0.103920311284855,0.0933402459607873,0.141363844366998,0.0542264368309041
403,0.103919827149282,0.0933169671360243,0.141387035662647,0.0542167889609419
404,0.103924101270805,0.0933099973108654,0.141421804357011,0.0542214583833602
405,0.103939783552885,0.093317435312807,0.141422530235907,0.054249746581731
406,0.103916274347844,0.0932935265421826,0.141491212877488,0.0542196167790082
407,0.103938250403042,0.093295328481075,0.141523892614277,0.0542271477323194
408,0.103932363332563,0.0932870457504513,0.141522525510928,0.0542565690238121
409,0.103950002223793,0.0932753031168218,0.141565403880878,0.0542588587484381
410,0.10394491004294,0.0932579358392319,0.141577493845673,0.0542645276751326
411,0.103946588501381,0.0932691147172541,0.14163259826294,0.0542791113238927
412,0.103937400329629,0.0932617537538649,0.141634366219685,0.0542938885660191
413,0.103975500103374,0.0932544681292258,0.141651510379048,0.0543129391507294
414,0.103952387464087,0.0932400816364139,0.141730174027354,0.0543398543207082
415,0.103963972543961,0.0932384470140946,0.141725327603071,0.0543324723968431
416,0.103982021263696,0.0932295553617101,0.141765634882317,0.0543542692829913
417,0.103986591060901,0.0932238915232203,0.141814201665106,0.0543826804627094
418,0.104002006647569,0.0932259569469825,0.141819879545982,0.0544041750041926
419,0.10399304610197,0.0932134358682373,0.141828726059594,0.0544107812665242
420,0.103971064764858,0.093176127308252,0.141867462954991,0.0544219395501654
421,0.10401612218684,0.0931943828547535,0.141911088105662,0.0544475069145554
422,0.104023133114505,0.0932065368682643,0.141941143025207,0.0544545265013646
423,0.104034228529144,0.0931953047948434,0.141998334321444,0.0544465479788137
424,0.104008794065487,0.0931765303259342,0.142005195233207,0.0544503330074481
425,0.104008982372775,0.0931928136949672,0.142045318808447,0.0544577849466172
426,0.103990659092428,0.0932000502542399,0.142035992904429,0.0544439694113531
427,0.103982311608778,0.0931999649738733,0.142109589808387,0.0544849617172039
428,0.103960737850758,0.0931783310293269,0.142115779260148,0.0544850030603367
429,0.103950780013544,0.0931897541503738,0.142166518731013,0.0545057300576872
430,0.10393787245143,0.0931920177079992,0.142175321840712,0.0545196061307186
431,0.103923859045098,0.0931776862452084,0.142203499470016,0.0545318078710185
432,0.10393884803327,0.0931786350075244,0.142228447221076,0.0545236477727469
433,0.103931481289291,0.0931901425035586,0.142272973397037,0.0545502758371586
434,0.103920142236166,0.0932168054232816,0.142255473812047,0.0545473380048509
435,0.103918036850843,0.0931968900813518,0.142285070213214,0.0545551650885783
436,0.10391581908955,0.0931823929440414,0.142340317244972,0.0545644764857632
437,0.103912482366575,0.0931657909830491,0.142349213191058,0.0545774791438603
438,0.103910719549635,0.0931543387951586,0.142358594151528,0.0545925682324132
439,0.103894758483688,0.0931731798883984,0.142403663959157,0.0546054155790115
440,0.103887249174139,0.0931945300994398,0.142395718772668,0.0546186299753582
441,0.103914501719863,0.0931588748142192,0.142422660724093,0.054630052148021
442,0.103940201284261,0.0931532918936433,0.142442670319211,0.0546372443901385
443,0.103951023583368,0.0931387079454723,0.142424358111772,0.0546372059951458
444,0.103938854184452,0.0931192438226697,0.142432119677192,0.0546514538309913
445,0.103945947121661,0.0931171164318584,0.142444083988469,0.0546712153000142
446,0.103953826187698,0.093101298271841,0.142469266156719,0.054680781879059
447,0.103972689763265,0.093112803376172,0.142496630521231,0.0546871538458408
448,0.103992828218186,0.093110360308427,0.142512699413387,0.0546927054746723
449,0.104033216591619,0.0931135559267551,0.142523492115102,0.0546988379735138
450,0.104036766130904,0.093115802496355,0.142537731973567,0.0547076808329348
451,0.104005661213406,0.0931081477749948,0.142572003535702,0.0547176937649558
452,0.104041126979273,0.0931183948518684,0.142598061763712,0.0547270328218317
453,0.104048793313678,0.0931035953092033,0.142622268640128,0.0547374360024438
454,0.10403666806447,0.0931194716256306,0.142662773310203,0.0547460955230604
455,0.104040837582853,0.0931100172414182,0.142700314108748,0.0547394234890004
456,0.1040194013705,0.0931332871238904,0.14270847366827,0.054747544444136
457,0.10401044976107,0.0931620108147136,0.142702892086734,0.0547430728485242
458,0.104016356264262,0.0931459789667021,0.142720949053908,0.0547958368481933
459,0.10401492836937,0.0931193729604611,0.142742135965593,0.0548093202504968
460,0.104042210760779,0.0931274231280769,0.14273825930379,0.0548254730711043
461,0.10406497080362,0.0931059584814812,0.142804393904625,0.054853225910766
462,0.104045717697521,0.0930998741532043,0.142811402881787,0.0548701300459819
463,0.104051363383541,0.0931075584547172,0.142855427592538,0.0548657872982759
464,0.104085139548659,0.0931055708923183,0.142894791583774,0.0548719126052998
465,0.10412672875669,0.0931059837793931,0.142917049888623,0.054873599100083
466,0.104093476098786,0.0931273663467994,0.142894479875591,0.054886766869801
467,0.104091239825684,0.0931380784213054,0.142872498376888,0.05491417678285
468,0.104093790789684,0.0931409835204792,0.142904886723334,0.054912867900007
469,0.104090913996754,0.09312640551801,0.142905514876033,0.0549162527361619
470,0.104106619961033,0.0931244638889152,0.142928348686486,0.0549328870283075
471,0.104120277040496,0.093118511771251,0.142946902248954,0.0549535411007177
472,0.104165686821285,0.0931166276710932,0.142959714815738,0.0549760050346765
473,0.104163481827576,0.0930910059255412,0.14294694115098,0.054968679704532
474,0.104179174832226,0.0931101569782965,0.142954788355938,0.0549920779707882
475,0.104182632251439,0.09311075560153,0.142936038354398,0.05500198379086
476,0.10418170354461,0.0930978475359148,0.142997256575934,0.0550088192760783
477,0.10417403249216,0.0930676198351373,0.143019341564663,0.0550318744000546
478,0.104195351310064,0.0930400456823071,0.14306703510751,0.0550464119859907
479,0.104208486732288,0.0930632068526194,0.143088066979039,0.0550667528376475
480,0.104224671089068,0.0930551705390574,0.143091842381446,0.0550945241972848
481,0.10420984292891,0.0930546609497267,0.143126329565563,0.0551068603535764
482,0.104230780031508,0.0930534431362858,0.14314852640817,0.0551139096570098
483,0.104245750119117,0.0930366036807249,0.143133551180361,0.0551561435280198
484,0.104234646295834,0.0930630919402626,0.143176424737102,0.0551918693856467
485,0.104242751747473,0.0930638499416929,0.143174480674676,0.0552132152778282
486,0.104243069735186,0.0930536198012656,0.14319062646359,0.055210021549223
487,0.104221714700221,0.0930434319567377,0.143206500071641,0.0552301883272917
488,0.104233541243719,0.0930354781576984,0.143193869826036,0.0552520975728779
489,0.104269343112224,0.0930373129160821,0.143219784117108,0.055285803043123
490,0.104301405888684,0.0930395913506133,0.143251949736347,0.0552936274770839
491,0.104301354099876,0.0930295758130456,0.14328963443039,0.0553098462793593
492,0.104301401636436,0.0930405293610995,0.143252937021042,0.0553186934188648
493,0.104289100932749,0.093016420034012,0.143234442364479,0.0553281047975783
494,0.104300181385823,0.0930027954741981,0.143260455094944,0.055368944099023
495,0.10430821255526,0.092985021353057,0.143255149201901,0.05537679948129
496,0.104285284290762,0.0930016048485725,0.143299916386457,0.0553670121609315
497,0.104325873204371,0.0929927564900595,0.143313355799428,0.0553769248010724
498,0.104335383496188,0.0929846861981505,0.14334777192246,0.0554010027673993
499,0.104345632964286,0.092981213108194,0.143391997571968,0.0554286853818626
500,0.104339925234317,0.092967182640766,0.143440155765811,0.0554318918137729
501,0.104326138984211,0.0929627664648445,0.143416877107473,0.0554382076803405
502,0.104309770070095,0.0929474188424854,0.143409932930395,0.0554628478410219
503,0.104318867899794,0.0929444472882197,0.143418447106839,0.0554738972108588
504,0.104308001225499,0.0929549643371769,0.143425817396234,0.0555004182817996
505,0.104293615054415,0.0929479274403792,0.143420782588716,0.0555070018922528
506,0.104282214527524,0.0929296453262789,0.143476203160735,0.0555169491278318
507,0.10428056905868,0.0929136194231082,0.143483048489798,0.0554967014878425
508,0.104252067121744,0.0929170626825288,0.14354573611564,0.0555164366126974
509,0.104241099132942,0.092900120808325,0.143589152889631,0.0555198324332753
510,0.104239762903922,0.0928926194815369,0.14360032905223,0.0555149160377313
511,0.104248905878762,0.0928935325482216,0.143625707803293,0.0555210795153999
512,0.104258225727023,0.0928990150469385,0.143634741675521,0.0555244857077767
513,0.104271889601192,0.0929126223345586,0.143649458577718,0.0555306247579001
514,0.104252473589091,0.0928977221375683,0.143661059477603,0.0555460343598029
515,0.104237993517169,0.0928891427540714,0.143693518313733,0.055556725863145
516,0.104241074687518,0.0928730371445892,0.143739754922271,0.0555579658978912
517,0.104257792018369,0.0928590432035725,0.143758127646914,0.0555476108031185
518,0.104267293152607,0.0928732297092071,0.143770826225003,0.055547632305159
519,0.104233743620088,0.092869759888819,0.143773046256142,0.0555497307942458
520,0.104239321808912,0.0928716746075203,0.143800077934829,0.0555399173754917
521,0.10420920299746,0.0928832414182953,0.143817119989549,0.0555234964456563
522,0.104185269207259,0.0928681506625265,0.143858221173735,0.0555254341208754
523,0.104156059482407,0.0928652977223747,0.143870998077324,0.0555179310996978
524,0.10415535203891,0.0928576071615768,0.143854229067559,0.0555153273581699
525,0.104177690895317,0.0928626529013069,0.143861145540866,0.0555133575237572
526,0.104184959982549,0.0928293198203847,0.143875533880874,0.0555144491111993
527,0.104175596979235,0.0928341275628975,0.143854846271288,0.0555149886856612
528,0.104170175868447,0.0928247960856107,0.143876325779889,0.0555077332596964
529,0.104179704722723,0.0928046109051111,0.143907351951382,0.055506205878484
530,0.104208687358934,0.0928262263671518,0.143891279378591,0.0555249326121276
531,0.104201265894832,0.0927919902313758,0.143942688970114,0.0555263306838721
532,0.104222982863724,0.0927867006846358,0.143970842107875,0.0555252401657278
533,0.104221588018581,0.0927836489495224,0.143966143759085,0.0555411438735353
534,0.104212562298122,0.0927810733373699,0.144011222358837,0.0555299963927348
535,0.10420772717578,0.092795349600808,0.144030011516971,0.0555418558519121
536,0.104229423189692,0.0928001412253141,0.144060499843289,0.0555393164414392
537,0.104207395251679,0.0927878255104601,0.144114212126133,0.055549330291916
538,0.104245767544893,0.0927851134286183,0.144129138924126,0.0555575615170352
539,0.104244296336715,0.0927898193324782,0.144160318281833,0.0555726619688154
540,0.104259592382389,0.0927697747312139,0.14421745031491,0.0555605956244601
541,0.104264867223987,0.0927611885584445,0.144218757184946,0.0555699550914965
542,0.104267075842106,0.0927442339724421,0.144231504738826,0.0555771054725972
543,0.104283359539675,0.0927514705148,0.144241209641735,0.0555915907374321
544,0.104307272204947,0.0927293681671793,0.144258350385808,0.0555926453126605
545,0.104291185727676,0.0927261212750092,0.144271233776874,0.0556034580955039
546,0.10428838715236,0.0927271315974006,0.144259101697152,0.0555886933705756
547,0.104308734675926,0.0927440752419248,0.144274272361092,0.0555766615576804
548,0.104308111394602,0.0927301441776517,0.144292442816632,0.055594797085877
549,0.104306961129673,0.0927274080373845,0.144295553354633,0.0556036610242177
550,0.104320934418305,0.0927223815203978,0.144316296468844,0.0556127040512159
551,0.104306177496696,0.0927098060108382,0.144317642523118,0.0556317416176113
552,0.104321896501149,0.0927103085927457,0.14433609790657,0.0556534457862479
553,0.104315919766435,0.0926808619441274,0.144369011201118,0.0556600822696648
554,0.104301316234348,0.0926628243835448,0.144362408086232,0.0556757419936913
555,0.10430285810901,0.0926591644819135,0.144358890912315,0.0556897395762932
556,0.104316343694371,0.0926411363505278,0.144386312073394,0.0556907313970942
557,0.104314334266283,0.0926371309316439,0.144378480915355,0.055701660693551897
558,0.104308140364655,0.0926218703258535,0.144432133196334,0.0557119973238006
559,0.104286541643098,0.0926123593916106,0.144443303065694,0.0557245982245924
560,0.10428926306584,0.0925911768082218,0.144476585970232,0.0557192568672012
561,0.104269299021029,0.092604835363261,0.144469412853441,0.0557276675731909
562,0.104280308492996,0.0926211185018218,0.144449400246103,0.0557369089728367
563,0.104302438868268,0.0925965250572754,0.144438779446766,0.0557519677437038
564,0.104299972301202,0.092595850380603,0.144463707515316,0.0557641596138863
565,0.104295557109454,0.0926214510039164,0.144508921765555,0.0557864374635022
566,0.104346440479732,0.0926329147804324,0.144537059839483,0.0557876572987955
567,0.104345598776483,0.0926185071704906,0.144544557886286,0.0557953810282284
568,0.104359410958558,0.0926234157797702,0.14454906631411,0.0557985120536588
569,0.104385893793904,0.0925945706248218,0.144578312187013,0.0557962577379225
570,0.104402546293569,0.0926047254419973,0.14457820017151,0.0557946484789981
571,0.104423285583849,0.0925964548902171,0.144577714226255,0.0557961735931245
572,0.104421478750147,0.0925640992365783,0.144604210835607,0.0558070786839647
573,0.104441211316096,0.0925721815762603,0.144615222152402,0.0557996651541923
574,0.104412298413197,0.0925799298383578,0.144625716339915,0.0558164256130424
575,0.104412460347099,0.0925759655903699,0.144668286482899,0.0558212589715152
576,0.104423854906608,0.0925578442928866,0.144708095002845,0.0558302362015886
577,0.104415645817919,0.0925608430761543,0.144732085617357,0.0558577263089589
578,0.104407225108477,0.0925655706062258,0.14476245057825,0.0558705963375743
579,0.104417748379352,0.0925669127055529,0.144794813300605,0.0558739246441417
580,0.10441829351441,0.092544516749036,0.14482621975949,0.0558758223736401
581,0.104406814007485,0.0925487298585911,0.144835782365662,0.0558843811587153
582,0.104390065650104,0.0925286187889573,0.14485626200085,0.0558996075063915
583,0.104401429952479,0.0925209013319256,0.144839920528502,0.0559044385046865
584,0.104422132402246,0.0925252422512203,0.144848423892517,0.0559284376029656
585,0.104421766637379,0.0925003440739204,0.144827771549904,0.0559599812923416
586,0.10440709392927,0.092493065203334,0.144859829671458,0.055976419402941
587,0.104424004168785,0.0924799992280018,0.144873051356241,0.0559698546463572
588,0.104430633613217,0.0924703024178534,0.144870706235031,0.0559616028917258
589,0.104452597643918,0.0924423783424753,0.144868105973403,0.055950876048501
590,0.104441386768829,0.0924525173873662,0.144869435979662,0.0559450377931951
591,0.104467183732418,0.0924753211149302,0.144868406741252,0.0559429650135407
592,0.104495682815262,0.0924455916723253,0.144921266425875,0.055936589231804
593,0.10450209181068,0.0924556441322121,0.144937243723113,0.0559337125982738
594,0.104505003370815,0.0924542031809431,0.144936664223267,0.0559509043535433
595,0.104514484674786,0.0924646476200372,0.144926426305843,0.0559531835493639
596,0.104521625800902,0.092476096174484,0.144986235404148,0.055955488014944
597,0.104527119391992,0.0924676095565237,0.145013475905427,0.055943947057569
598,0.104532515679459,0.0924819799554866,0.145047763979063,0.0559448897236979
599,0.104538333651083,0.092480979680561,0.145051840513145,0.0559353814834707
600,0.104517709716497,0.0924712400087964,0.145053813865865,0.0559454524012561
601,0.104513817025146,0.092450858054824,0.145054187112563,0.055964727282253
602,0.104527069921653,0.0924210538420814,0.1451241646414,0.05597532126752
603,0.104514175166453,0.0924200708689226,0.145133651880538,0.0559651726566966
604,0.104533270719937,0.0924484634504644,0.145151096872825,0.0559687368539707
605,0.10452314728449,0.0924648956016589,0.145173149214481,0.0559733977418206
606,0.104504818881171,0.0924729124052292,0.145188588671533,0.0559784244751957
607,0.104523143793685,0.0924615527411561,0.145199933602828,0.0559863301129247
608,0.104500574454861,0.0924617266465589,0.145189064284957,0.05599335654874
609,0.104490886473394,0.0924495132203879,0.145195066702972,0.0560000424829077
610,0.104486121216435,0.0924622424681084,0.145198548050453,0.0559908385018189
611,0.104480783058698,0.0924534594612348,0.145216790511091,0.055997896117679
612,0.104464383468754,0.0924523859808433,0.145235508584271,0.0560005219819498
613,0.104448858662153,0.0924310379153564,0.1452215149302,0.0560028576398468
614,0.104432764229329,0.0924163370360325,0.145238450800809,0.0559995493059882
615,0.104447356727707,0.0924139659605766,0.14527620300963,0.0559981465182389
616,0.104447008740584,0.0924045893418504,0.145302087149717,0.0559890696897029
617,0.104448895320063,0.092388301050649,0.145333552811326,0.0559988248129548
618,0.104440864546694,0.0923962374323663,0.145337659765022,0.0560055668962871
619,0.104457683099094,0.0923765663504428,0.145363890010643,0.0560181889525895
620,0.104476245537678,0.0923877368012766,0.145383678933847,0.0560367876753651
621,0.104477575659181,0.0923940246514162,0.145419032491822,0.0560556862404281
622,0.104464201307678,0.0924234853196749,0.145406585350344,0.0560474259784473
623,0.104458639959672,0.0924202110810552,0.145425695114054,0.0560651370553144
624,0.104470237479668,0.0924233892988341,0.145434958609806,0.0560606715775648
625,0.104478498041763,0.0924182514416614,0.145452223561731,0.0560654683430022
626,0.104482267453975,0.0924251049641355,0.145478661161561,0.0560692958564338
627,0.104471457043736,0.0924406629585293,0.145511698832327,0.0560661963595074
628,0.104479009829571,0.0924197074826164,0.145495789822827,0.0560758493589181
629,0.104476273362044,0.0924075639149045,0.145529601843461,0.0560732266667744
630,0.104457650980091,0.0923965530874597,0.1455673085212,0.0560861830418803
631,0.104442539231031,0.0924057683860385,0.145551986397711,0.0560871031670789
632,0.104434474425718,0.0924081166202973,0.14560291890921,0.0560898809601359
633,0.104436721797556,0.0923912917464249,0.145647172768455,0.0561014075174568
634,0.104440869783845,0.0923906217323463,0.145686205816685,0.0561082001457854
635,0.104434224725388,0.092389545288046,0.145706720268778,0.0561157896569734
636,0.10442920266504,0.0923706880463286,0.145713743121545,0.0561219883613657
637,0.104442700693826,0.0923460257302363,0.145727891652983,0.0561255390004587
638,0.10442316221636,0.092338915837806,0.14574144301928,0.0561252035429735
639,0.104452596916283,0.0923111339245293,0.145755307467074,0.0561319629550049
640,0.104450917911553,0.0922829087716794,0.145781918179744,0.0561414214115591
641,0.10444533530976,0.09227833264509,0.14581544259207,0.0561480285559491
642,0.104435327160066,0.0922592469944851,0.145837892719827,0.0561474598914365
643,0.104414678932295,0.092252252441837,0.145842275052002,0.0561494496114043
644,0.104398821251616,0.0922293352151477,0.145848391737577,0.0561590374263492
645,0.104414736970394,0.0922154863865075,0.145863900755045,0.0561734198424192
646,0.104383328607205,0.0922005556644473,0.145879762662186,0.0561947258301227
647,0.104374239130375,0.0921923066142805,0.145898904313645,0.0561774657824092
648,0.104396791090355,0.0921650286381627,0.145924545008326,0.0561874248064594
649,0.104390888967818,0.0921438789134512,0.145934624833313,0.0562138378278597
650,0.104379394302333,0.092130880352294,0.14594735333352,0.0562169130967534
651,0.104371913841442,0.092120576411147,0.14597216086839,0.0562189852735927
652,0.10436393626733,0.0920993520779242,0.146011401342493,0.0562327620350869
653,0.104351738647943,0.0920951916091516,0.146017458825399,0.0562241517757201
654,0.104349572534059,0.092088807970942,0.146062095995307,0.0562207651158892
655,0.104359346765718,0.092084676635293,0.146096734942703,0.0562222573473574
656,0.104337787781,0.0921122003441806,0.146130191927671,0.0562215585735811
657,0.104350451171034,0.0920880870229674,0.146166361403107,0.0562393191826829
658,0.104342327950291,0.0920732381468617,0.146182689596783,0.056249841641106
659,0.104346517107556,0.0920704298858459,0.146191179336134,0.0562472088644064
660,0.10433357031926,0.0920605504505985,0.146205601758038,0.0562578817230785
661,0.104321323592282,0.0920480843755203,0.146198419324815,0.0562661943481702
662,0.104309060607918,0.0920573905436999,0.146218272027239,0.0562667842110789
663,0.104338972730609,0.0920476218281515,0.146248576770213,0.0562635501577353
664,0.104351477154826,0.0920512417734836,0.146227475373148,0.0562679314548264
665,0.10436109633639,0.0920396304594335,0.146232544125099,0.0562861964531679
666,0.104349545644554,0.0920356418166493,0.14624039281956,0.056279390268329
667,0.10436354202,0.092039776638041,0.146257542893619,0.0563104719706972
668,0.104355431071081,0.09203724846437,0.146280765863997,0.0563125531968297
669,0.104329622516912,0.0920257561579151,0.146290329155269,0.056327199039001
670,0.104326308759563,0.0920271936670006,0.14632552431756,0.0563202187370322
671,0.104324168431147,0.0920296239911128,0.146355205432059,0.0563354688538681
672,0.104327865812443,0.0920333959425403,0.146370770547177,0.0563570724973878
673,0.104325209547181,0.0920316753547773,0.146386133945641,0.0563521807544833
674,0.104333654982297,0.0920407913853076,0.146434502912795,0.0563585946323167
675,0.104320974689681,0.0920276743292556,0.146431923831352,0.0563491690118137
676,0.104326624769255,0.0920299208999233,0.146424281910345,0.0563629644398114
677,0.104314758895368,0.0920527950578744,0.1464432744568,0.0563637798160455
678,0.104334803018671,0.0920599498950019,0.146401701614348,0.0563795935032882
679,0.104343913104823,0.0920500190891028,0.146415503579106,0.056397260475361
680,0.104352774767372,0.0920415746831231,0.146450020334255,0.0564052068205421
681,0.104357997667441,0.0920358432644405,0.146467694028631,0.056420985067995
682,0.1043636001289,0.0920180991251449,0.146480045049407,0.056423127244401
683,0.104363498756146,0.0920089200862139,0.146488748378857,0.0564327182248959
684,0.104362393303312,0.0920125252170599,0.146517684580773,0.0564294081393688
685,0.104369812405473,0.0920028925917824,0.146490115644363,0.056431855867391
686,0.104390822476895,0.0919882311236318,0.146524039290056,0.0564483328564657
687,0.104384064844639,0.0919795043356924,0.14653838739288,0.0564469444514186
688,0.104390281629361,0.0919732814484469,0.146571226153372,0.0564427325584707
689,0.104395516816637,0.0919753538510122,0.146582662369126,0.0564652967826297
690,0.104399012947806,0.0919532442324111,0.146601342428318,0.0564863526274501
691,0.104408562150909,0.0919371665075656,0.146619690314886,0.0564950018900306
692,0.104412993587138,0.0919220645953298,0.146595982787243,0.056505488921142
693,0.104427719650768,0.0919358015571479,0.146640341293638,0.0565197291052896
694,0.104438777506964,0.0918926730018203,0.14665304773955,0.0565330037034906
695,0.104458828017515,0.0918965895135711,0.146676985111495,0.0565284189064832
696,0.104441405344486,0.091894570392443,0.146694605764142,0.0565313708722247
697,0.104452507504768,0.0918833177163264,0.146725892356081,0.0565393439553341
698,0.104442305611819,0.0918553136797925,0.146759148433342,0.056536089430838
699,0.104437784075245,0.0918438128266596,0.146791935883873,0.0565322750143607
700,0.104447204062637,0.0918087745905224,0.146816204545825,0.0565383578221128
701,0.104439119050482,0.0917892421657968,0.146839567570036,0.0565337247039467
702,0.104442324768041,0.0917607595855975,0.146846747628268,0.0565436417271286
703,0.104456013132535,0.0917458905792128,0.14684876809545,0.0565478566406246
704,0.104452883906016,0.0917287401342374,0.146872020752044,0.0565517448788562
705,0.104465570226733,0.0917144273608564,0.146882962402937,0.0565505097456537
706,0.104443597532496,0.0917033643145074,0.146888050992856,0.0565660383675791
707,0.104447751626495,0.091693152164854,0.146918731441566,0.0565571457510024
708,0.104472209050604,0.0916687043692935,0.146942416581041,0.0565761125487517
709,0.10449015655608,0.0916477063030102,0.146964018200873,0.0565911496951326
710,0.104491815979258,0.0916300878109379,0.146958766931251,0.0565935649389125
711,0.104471334548354,0.0916091547406965,0.146961082350036,0.0565961403026143
712,0.104451745756717,0.0915988397654062,0.146976578779363,0.0565901434428984
713,0.10444134245162,0.091553057960705,0.147006735264506,0.056589367820727
714,0.104418715944153,0.0915512658743824,0.147022688575237,0.0565995456700886
715,0.104410355441584,0.0915260651359193,0.147013877792118,0.0565987540034158
716,0.104407025395096,0.091511235614658,0.14705118128696,0.056604681592662
717,0.104400661516253,0.0915013683285499,0.147048874916994,0.0565942406656454
718,0.104391400588446,0.091484036726407,0.147074738462259,0.05659298592629
719,0.104390159683262,0.0914745484888442,0.147088216281408,0.0566012219564798
720,0.104375728000725,0.091453284280986,0.147078684987735,0.0566022716478577
721,0.104367807553792,0.0914482572168806,0.147106124048658,0.0566201764361946
722,0.104366364468537,0.091422901806477,0.147091338770992,0.0566273714633091
723,0.104375888702142,0.0914118496274681,0.147093812341966,0.0566439233841287
724,0.104372381310903,0.0913887862334671,0.147095479910824,0.0566391997158534
725,0.104371174421095,0.0913810947011957,0.14712580922844,0.0566539036192392
726,0.104350756209679,0.091358099918712,0.147159206645775,0.0566620476903838
727,0.104342557954913,0.0913501023667193,0.147157737737539,0.056665490069755
728,0.104357594845678,0.0913354007647583,0.147185205867602,0.056678852394869
729,0.104361680480318,0.0913182778770563,0.147172782469231,0.0566793569174109
730,0.104348037307299,0.0913095986122394,0.147213552283425,0.0566755255468616
731,0.104330985127441,0.0912858470315457,0.147213018742219,0.0566815816955558
732,0.104325302484913,0.0912671439967371,0.147229974491336,0.0566770866088074
733,0.1043426116744,0.0912530645244382,0.147266452872149,0.0566769756721067
734,0.104340170386037,0.091244247642634,0.147277907987748,0.0566792671594563
735,0.104352130143342,0.0912210388547757,0.147311108712374,0.0566826264800725
736,0.10436648001645,0.0912054093713553,0.147334942841902,0.0566863440424431
737,0.104348659852797,0.0912037997533918,0.147385425045014,0.0566791310592221
738,0.104344233070722,0.0911774829263259,0.147401787565446,0.0566768988805261
739,0.104341814063314,0.0911470962275864,0.147446800122354,0.0566893340877984
740,0.104340489726626,0.091128597504511,0.147457478396655,0.05670014305989
741,0.104331101109905,0.0911174793847518,0.147466517593243,0.0567179287314432
742,0.104326698150324,0.091118073116018,0.147498595013858,0.0567256801944096
743,0.104323905967372,0.0910976199892926,0.147511413968251,0.0567223720673701
744,0.104313062488184,0.0911033326731201,0.147519072304397,0.0567291117774565
745,0.104319019354855,0.0910910243976182,0.147526486071607,0.0567370874323026
746,0.104315858353689,0.0910863810002377,0.147545920922571,0.0567373376787011
747,0.104305707437018,0.0910733698857649,0.147570860339733,0.0567443052901186
748,0.104302770560726,0.0910678885959404,0.147574841181054,0.0567339335685818
749,0.104323246313597,0.0910542236709393,0.147567843716322,0.0567447506756962
750,0.104323514945403,0.0910481707626701,0.147583632817983,0.0567431818855417
