Figure 13 (bottom-left). Effectiveness of the local search operator.  Convergence in terms of the average percentage of individual RPs that are different from the initial ensemble.,Column_2,Column_3,Column_4,Column_5
,,,,
Time(min),S 5 5,V 5 5,S 20 20,V 20 20
391,0.526369401276576,0.462058607557403,0.61998933174175,0.540900557376602
392,0.526439081521956,0.462083918321781,0.620044911443774,0.540953009720531
393,0.526529211024154,0.462093402800531,0.620125757991518,0.540938086288349
394,0.526586544256867,0.462173156896349,0.620103634458779,0.540913823858854
395,0.526670297499731,0.462230946559077,0.620274028781114,0.541033801040741
396,0.526713760103647,0.462327885815632,0.620462381929885,0.541050716800578
397,0.526766030341382,0.462374100010137,0.620598508635511,0.541056043923024
398,0.526811985068706,0.462423329733598,0.620705805651286,0.541056745733346
399,0.526931286733967,0.462449830800409,0.620690620739347,0.541062919491714
400,0.527023137148426,0.462466693698719,0.620744291596179,0.541122337650943
401,0.527087882696866,0.462597258333548,0.620761927287537,0.541159558958138
402,0.527167191896796,0.462637775829744,0.620875720327404,0.541163265634424
403,0.527138078626413,0.462622462988766,0.620961233131806,0.541144000699893
404,0.527204146073925,0.462641149964598,0.620985972272826,0.541138343373877
405,0.527246407400566,0.462726533401967,0.621093740058609,0.541215777620364
406,0.527267631187291,0.462690086726259,0.621163194863756,0.541222046185408
407,0.527339501001476,0.4627269367214,0.621259830333365,0.541244179008471
408,0.527412621355265,0.462764143927496,0.621299552816556,0.541308754155879
409,0.527458295174466,0.462857693307876,0.621377974096153,0.541356820351469
410,0.527478599101763,0.462959454539473,0.621415378364347,0.541436071123214
411,0.527474001260038,0.462999337452004,0.621451897913519,0.541445778898258
412,0.527477792468544,0.462990021877332,0.621534328568353,0.541512642852234
413,0.527528905400666,0.463074878684558,0.621603434146542,0.541554989297675
414,0.527548315307193,0.463066144393444,0.621704766426274,0.541543991423759
415,0.527535180597761,0.463052525577862,0.621813977796024,0.541550294076995
416,0.527597076203603,0.463016057721943,0.621934971902753,0.541655992872059
417,0.527729457967851,0.463114580483683,0.622081137707058,0.541661934870074
418,0.527854337422249,0.463172668590216,0.622137000226696,0.541672998542504
419,0.527877175703554,0.463181342881371,0.622122523187112,0.541666413655298
420,0.527975850773906,0.46317929390797,0.622192858916486,0.5416670702106
421,0.528009701046892,0.463275476141577,0.622274500610838,0.541689373341084
422,0.528017092607936,0.463343140948078,0.622383147743529,0.541705850219699
423,0.528046772800212,0.463360554067683,0.622515772743779,0.541660910490102
424,0.528065624042315,0.463415370438601,0.622595919058798,0.541672196268093
425,0.528017309843393,0.463483390137863,0.622684174720836,0.54174182911238
426,0.528035112219065,0.463538796220959,0.622771916115794,0.541768015222905
427,0.528073877965392,0.46358350058697,0.622895660052504,0.54184295411988
428,0.528099855008679,0.463633428498382,0.623015116071836,0.541890837578015
429,0.528176639031386,0.463649693001863,0.623076680745349,0.54195573250746
430,0.528217956304076,0.463683525469233,0.623165883034797,0.54200722957018
431,0.528225177467192,0.463691872717052,0.623267267912167,0.542011641074633
432,0.528320730420044,0.463747900287269,0.623345032956656,0.542078950792078
433,0.528419982566476,0.463830460256531,0.623448078696314,0.542144062563504
434,0.528498772323568,0.463918422808124,0.623512731875599,0.542197186694458
435,0.528502606035974,0.464010493874323,0.623563184996676,0.542227046485118
436,0.528545142641694,0.464085227964165,0.62371893601419,0.54227497038178
437,0.528588491374265,0.464110376207177,0.623796737795729,0.542333430654072
438,0.528567116762964,0.464175465732966,0.623834740028558,0.542339194864387
439,0.528586726046811,0.464268297340621,0.623944934130797,0.542360759363541
440,0.528567096785662,0.464371758727773,0.624079415233533,0.542348977402932
441,0.528651104110939,0.464489484254926,0.624174338922898,0.542366757590071
442,0.528684379091227,0.464525927535402,0.624242976411255,0.542362025261468
443,0.528753137524207,0.464581822905518,0.624323168889805,0.542405411332739
444,0.528833357613898,0.464594790807097,0.624477922865479,0.542481236526067
445,0.528903317608803,0.464634023349791,0.62459619032777,0.542502456494839
446,0.528988866164153,0.464645001606684,0.624688215477972,0.542522829077771
447,0.529041431077866,0.464730890386508,0.624779467209344,0.542572776998823
448,0.529027359364094,0.464782516093379,0.624870318013272,0.54259914690898
449,0.529107945138377,0.464791786780267,0.624921810395829,0.542720796225127
450,0.529145718957322,0.464890824580141,0.62509250654555,0.542775597555482
451,0.529152182349372,0.464956708272125,0.625178118367896,0.542755342653557
452,0.52922723704626,0.464953569746932,0.62523702282545,0.542745964663919
453,0.529309670128206,0.464986166346787,0.625314991793147,0.542764469994785
454,0.529349574229737,0.465015040588289,0.625472843301103,0.542775072874072
455,0.529473031259298,0.46503606241024,0.625575718701228,0.542845189926682
456,0.529477867171888,0.465101434001215,0.625663301345623,0.542874726500857
457,0.529466011750919,0.465131574718322,0.625761150215109,0.542904355376595
458,0.529472334726311,0.465192103464374,0.625830255863963,0.542979982691232
459,0.529500579934739,0.465224071779411,0.62597488225368,0.543001070681544
460,0.529579355120785,0.465260739812832,0.626092250511307,0.542988045542469
461,0.52963258543981,0.465313709948764,0.626195902906473,0.543067574060355
462,0.529720184712586,0.46533770695004,0.626252842055841,0.543126380993609
463,0.529764914676358,0.465444128905003,0.626365741898948,0.543121041823144
464,0.529805264181433,0.46543971786149,0.626476236325713,0.543159898298889
465,0.529906278906913,0.465456548363643,0.626598128855914,0.543191943558642
466,0.52987876028705,0.465505428684541,0.626691052581484,0.543185586364979
467,0.529890712715245,0.465530559412803,0.626814264661462,0.543201772272498
468,0.529968491827317,0.465566244414754,0.626926662710056,0.543286228182908
469,0.530073196303299,0.465592146701261,0.627002346439522,0.543307965305575
470,0.530114696058525,0.465593518043912,0.62716992122365,0.543360793326772
471,0.530109662866876,0.4656512975877,0.627271108321973,0.543485388633529
472,0.530157527943802,0.465721304814045,0.627346023952402,0.543580967198226
473,0.530241639106874,0.4657846784063,0.627466937904862,0.543585964455524
474,0.530355685168699,0.46585170589219,0.627540027350683,0.54363100148338
475,0.530421062279768,0.465926707179382,0.627636129678858,0.543659921208812
476,0.53040646508554,0.465976508580175,0.627698569860336,0.543712314584425
477,0.530440064468852,0.465992645271909,0.627754912512631,0.543769383562117
478,0.530496731781324,0.466048412285062,0.62781630568122,0.543811832389171
479,0.530501857936426,0.466083465968771,0.627847850886887,0.543854675143715
480,0.530605037374232,0.466137102278415,0.627941832898974,0.543878543935427
481,0.530635626987467,0.466195357078986,0.6280143135483,0.543950447367279
482,0.530620202303078,0.466256463133975,0.628138113545228,0.544014333187105
483,0.530714893822906,0.466304913128998,0.628206870395794,0.54407643534884
484,0.530814589110855,0.466325659425314,0.62829355692171,0.544143292517526
485,0.530803682468393,0.466368917783537,0.628411123108519,0.544247908743532
486,0.53085882762143,0.466387709364602,0.628489289511332,0.544288845674365
487,0.530921039308514,0.466448242635528,0.628600702058542,0.544357574014634
488,0.530977420222746,0.466421043046148,0.62869113335799,0.544403966937464
489,0.531089967826068,0.466495110252214,0.628764902770574,0.544445057544477
490,0.531163824176624,0.466592429634252,0.628936114204382,0.544478542033327
491,0.531213162116718,0.466646606069084,0.629041778014511,0.544542286595259
492,0.531244113231505,0.466654370369476,0.629131659037076,0.544580313850495
493,0.531237446800398,0.466664460237322,0.629114690398798,0.544648240719102
494,0.531289258974504,0.466719894852236,0.629200565248109,0.544697383038397
495,0.531371181868929,0.466771537385139,0.629282972584251,0.544714893345847
496,0.531347087839432,0.466804418933048,0.629339788528193,0.544786301602271
497,0.531365889849248,0.466811832929892,0.629429710355026,0.544836814071945
498,0.531415738804338,0.46689154008556,0.629533789618785,0.544896572964278
499,0.531443367475462,0.466963072715504,0.629698517282868,0.54494584979955
500,0.531474108818623,0.467012254846808,0.629776667377753,0.544981506543763
501,0.531479134744234,0.46704669918342,0.629840890419975,0.545054491754999
502,0.531545137497155,0.46706294767606,0.629922015726435,0.545214622700888
503,0.531599282665604,0.467111693355198,0.629983080489616,0.545261374555505
504,0.531627105096168,0.467200837627186,0.630024385406247,0.545335770235999
505,0.531676177063063,0.467231851333614,0.630093388590472,0.545401544498706
506,0.531668601095909,0.467272298779233,0.630151090049269,0.545422533656022
507,0.531665075503315,0.467322498541452,0.630228945026041,0.545500992279841
508,0.531660269578302,0.467371681593267,0.63029680331594,0.545570117837389
509,0.531690831909591,0.46736754056047,0.630383044354575,0.545617790969327
510,0.531718645227119,0.467443768935268,0.630478230768317,0.545668089585997
511,0.531782638898051,0.467527729123808,0.63059435488664,0.545767619266712
512,0.531816580793365,0.467585012880003,0.630664379022761,0.545845111189983
513,0.531802714382306,0.467633033001742,0.630754816974006,0.545895584342453
514,0.531797430773371,0.467677039318062,0.630870393106997,0.546008887763373
515,0.531799502510372,0.467684156503859,0.630939700140129,0.546020212069979
516,0.531799667120544,0.467716993837352,0.63100161646901,0.546086956453269
517,0.531868361484701,0.467756663490916,0.631094774742657,0.546123824763702
518,0.531866770028642,0.467821766475926,0.631103009611245,0.546163866024797
519,0.531885080992547,0.46790467602399,0.631171146117777,0.546227895247598
520,0.53199366305072,0.467932285126694,0.631301979008028,0.546273250217128
521,0.532032807779695,0.467964929949476,0.631371270504833,0.54629956650499
522,0.532013628452021,0.4679995568071,0.631472801045055,0.546313504994072
523,0.532023107318094,0.46811781836787,0.6315378036166,0.546377518935321
524,0.53206247773313,0.468162800462652,0.631587945369554,0.546452955475393
525,0.532116573640695,0.46823314344699,0.631685620859114,0.546512862714608
526,0.532137895814021,0.468297654651529,0.63181657330499,0.546550792547376
527,0.532198184029134,0.468366530709411,0.631869976344687,0.546623593292078
528,0.532260614808203,0.468401991263835,0.631960060162973,0.546682329383883
529,0.5323055841862,0.468464291069544,0.632100570517738,0.546722777090058
530,0.532349232359589,0.468514873226961,0.632213228529001,0.54682401634543
531,0.532411636410937,0.468575429670059,0.632321590681139,0.546872850559699
532,0.53246195521134,0.468600801644408,0.632394207570715,0.546928554828014
533,0.532494503614978,0.468633067326874,0.632472883163381,0.547021810967356
534,0.532492205314205,0.468683961812561,0.632594337918211,0.547015366362907
535,0.53251540299509,0.468770533496927,0.632695728741424,0.547068388568532
536,0.532570444287159,0.468858441091555,0.632824784149983,0.547066194874571
537,0.532606414506464,0.46890087256974,0.632934209888497,0.547086978977607
538,0.532605787477033,0.46891386850725,0.633056355216229,0.547106932333217
539,0.532625392911098,0.468966733409004,0.633147067971906,0.547207619517281
540,0.532641816781511,0.468993870762483,0.633295829591382,0.547306447220546
541,0.532674767352644,0.469053341761274,0.633427504592795,0.547369022211538
542,0.532731156520497,0.469092263354725,0.633516036697385,0.547469213933935
543,0.532769060191841,0.469156058753595,0.633599109149773,0.547526774875975
544,0.532809769061032,0.469197558898288,0.633721047970109,0.547570956162436
545,0.532862181521373,0.469229682401476,0.633846836873864,0.547617456870714
546,0.53285028166175,0.46930000718869,0.633878037902807,0.547664068961896
547,0.532946673587053,0.469409709461235,0.633998312356202,0.547699104519464
548,0.532940900954465,0.4694243075279,0.63409093239872,0.547813613476227
549,0.533002318353013,0.469511045114054,0.634204230657751,0.547900524162371
550,0.533096869709253,0.469570424470999,0.63432462805674,0.547947551707464
551,0.533164613536284,0.469643388139338,0.634372833848707,0.548057672876224
552,0.533237972397261,0.469717495156937,0.634471613362872,0.548105355326637
553,0.533276388164961,0.469751693747745,0.634541801157027,0.548160446098186
554,0.533304777504249,0.469802961566798,0.634609663191496,0.548220014862492
555,0.533411983581287,0.469786636387457,0.634700992323159,0.548275004383493
556,0.533448486202063,0.469834246940626,0.634757965631496,0.548320194735767
557,0.533485987705878,0.469885633467824,0.634819276298188,0.548376133438745
558,0.533547219067365,0.46991679192155,0.634887466998616,0.54846784685414
559,0.533550266321941,0.469958048468637,0.634973343713267,0.548525077469783
560,0.533583345173043,0.469983607941694,0.635076229826472,0.548552338898861
561,0.533569790833022,0.470002325964581,0.635167529546593,0.54858287882187
562,0.533582738295153,0.470036149270226,0.635189501944698,0.548629968834174
563,0.533625416083097,0.470072305152705,0.63526092439096,0.548698873318465
564,0.533668199147098,0.470108051397786,0.635360318822694,0.548777207114856
565,0.533737382234499,0.470173857095419,0.635481962693664,0.548825566007809
566,0.533781812730372,0.470270633072157,0.63560096251839,0.548904887861064
567,0.533863988978432,0.47030637244356,0.635684238088899,0.548944709946495
568,0.533938576304773,0.470309583124117,0.635778869711125,0.548976342562269
569,0.533977149834613,0.470353846206052,0.635886550751863,0.54901192027148
570,0.534028128950843,0.470373084650449,0.635999459377891,0.549023669298022
571,0.534099471756232,0.470437640259426,0.636066981786881,0.549044005808441
572,0.534195962523983,0.470532609290965,0.636184395808422,0.54907127297656
573,0.53421551741719,0.470584483372852,0.636249243998996,0.549109949202987
574,0.534254430023786,0.470656793976758,0.636319452823013,0.549128416418093
575,0.534273853701353,0.470700580689575,0.636401371717668,0.54917083703809
576,0.534301751907386,0.470698827797533,0.636476218178087,0.54923485737132
577,0.53433973603595,0.470764679296143,0.636529794067469,0.549321197908978
578,0.534378798454291,0.470759609533668,0.636627422868758,0.549419246746707
579,0.534446058664627,0.470790518750293,0.636722332694868,0.54948135555162
580,0.534502943127714,0.470890413955974,0.636817114465034,0.549541150849937
581,0.534534037088328,0.470892230167789,0.636855105223956,0.549587695342851
582,0.534526887375108,0.470934744184906,0.63695478015481,0.54968612073208
583,0.534564040995787,0.471001904894224,0.637011977982304,0.549755448308039
584,0.534578982413321,0.471089270659684,0.637028797561928,0.549812537914277
585,0.534645853436192,0.47115897158555,0.637093644403818,0.549851902671293
586,0.534626209429416,0.471211036500518,0.637161929916331,0.549919715823163
587,0.534657122548519,0.47124118066251,0.637216769078724,0.549970263200412
588,0.534652349467087,0.47129225931711,0.637287155079928,0.550038736701898
589,0.534676820111004,0.471336449595994,0.637310174710125,0.550113943101154
590,0.534700764157448,0.471417572361135,0.637396675686785,0.550178400026969
591,0.534759634013675,0.471449226401194,0.637479758888294,0.550260200202478
592,0.534813582101271,0.471470206001369,0.637541938894548,0.550365309095602
593,0.534803158949814,0.471513159011854,0.63765915102651,0.550389952774139
594,0.534835839524337,0.471531509349592,0.637737558024156,0.550465433539154
595,0.534885903244308,0.47156389766543,0.637825854920852,0.550528280391522
596,0.53488872203451,0.471578066461954,0.637938411484281,0.550593572003684
597,0.534935845158878,0.47163267244797,0.638003950819573,0.550665749900305
598,0.534975676550785,0.471666904987601,0.638104740519862,0.550670169207704
599,0.534970316083,0.471745999223326,0.638166302816906,0.550732651656443
600,0.534979227460077,0.47179243229295,0.638223139560443,0.550775299681392
601,0.535054057079621,0.471842636500873,0.638324315647383,0.550839292945602
602,0.535071380314763,0.471884854083907,0.638450255705819,0.550914302112245
603,0.535091695208088,0.471909956174053,0.638521241497626,0.550959401487956
604,0.535151812417854,0.471971665538056,0.638595898872978,0.551062813501245
605,0.535190958075952,0.472021386936248,0.638676456406176,0.551142030576071
606,0.535217966639115,0.472078073410399,0.638755315190587,0.551219215095257
607,0.535287952094044,0.472130305732576,0.638807676230339,0.551282165544539
608,0.535318377185568,0.472194107696397,0.638912671438626,0.551339434968574
609,0.535336962969637,0.472219800522973,0.639021788027329,0.551425018531518
610,0.535373851079217,0.472282670989912,0.639087554762545,0.551485313187733
611,0.535432998808477,0.472324261130721,0.639157571281953,0.551565121581738
612,0.535439178301886,0.472374453805894,0.639284987951144,0.551636464250132
613,0.535516947628212,0.472402470350237,0.639345595567464,0.551689886552427
614,0.535547199915832,0.47243473243924,0.639486830559928,0.551723641401145
615,0.535581944899224,0.472423630600649,0.639647917108945,0.551755237416252
616,0.535613597323024,0.472413370824734,0.639718203355686,0.551800103593612
617,0.535622435870931,0.472457566721938,0.63981038146611,0.551856338404062
618,0.535641535844087,0.472519550549293,0.639909016679393,0.551911336671499
619,0.535698610238966,0.472518078878351,0.639996018278731,0.551962501708332
620,0.535754084203534,0.472548042427067,0.640017485201265,0.552057329865932
621,0.535778670105436,0.472583341220738,0.640140426107185,0.552095912109337
622,0.535785905660037,0.472625040959611,0.640161465864911,0.552147959231918
623,0.53586799030103,0.472660546732765,0.640244438450127,0.552205045918576
624,0.535891842553198,0.472697716559126,0.640322914419307,0.552256699868581
625,0.535953929803997,0.472725649834036,0.640382612529875,0.552324271141774
626,0.535988040995217,0.472751895687318,0.640466558113212,0.552357664987188
627,0.536000670150759,0.472803487799298,0.640550002288827,0.55243440785301
628,0.536027280899975,0.47284371606014,0.640574350897645,0.552527348634018
629,0.536048451945417,0.472881510497765,0.640678990553494,0.552612328443076
630,0.536067014863176,0.472893182429108,0.640774219550411,0.55273378979742
631,0.536134325694043,0.472940084490695,0.640818858705239,0.552780549630105
632,0.536127889545402,0.472981631515851,0.640983843153248,0.552852885790341
633,0.536158869918734,0.473015245976705,0.641057454846388,0.552911668119268
634,0.536242519458413,0.473044243960343,0.641178620644905,0.552991526026825
635,0.53627051419709,0.473078951612037,0.641252263423547,0.553037862084272
636,0.536290170984759,0.473078705441761,0.641307754886637,0.553090741535285
637,0.536375828838143,0.473149770982475,0.641406415291181,0.553175310513295
638,0.536371479392121,0.47320490263443,0.641474326522149,0.553231241076487
639,0.536412400503364,0.473247034671195,0.641531788627937,0.553260561167921
640,0.536441607359009,0.473246554817568,0.641605686355825,0.553310773193139
641,0.536410282178031,0.473253255207839,0.641685593153363,0.553349441997809
642,0.536456996535131,0.473267306665044,0.641760805587062,0.553397761066122
643,0.536482554493786,0.473321817812534,0.641790994679195,0.553514012511204
644,0.536487226387155,0.473334761809758,0.641845057033473,0.553561210231213
645,0.536528823328152,0.473338988229413,0.641951295837488,0.553611213552239
646,0.536523443369612,0.473400019884599,0.642000321628116,0.553658267903408
647,0.53653071218746,0.47340367114888,0.642111486668502,0.553724979767892
648,0.536596601643432,0.473454947418633,0.642202849291705,0.553801459055777
649,0.536614606433378,0.473538678460896,0.642292571742108,0.553901401509979
650,0.536626320718828,0.473561076633863,0.642397004297295,0.553974989256232
651,0.536665891297776,0.473576797027301,0.642495370027597,0.554028920165194
652,0.536692204356155,0.473585409461059,0.642594602918922,0.554074314772011
653,0.536712282349727,0.47363038245585,0.642663786135472,0.554091087737007
654,0.536753665696587,0.473663463708641,0.642785196836441,0.554153442351652
655,0.536740687682596,0.473749074527686,0.642890571427509,0.554239261679827
656,0.536740140539703,0.473800497459185,0.642968620643893,0.554286740414894
657,0.536780142396527,0.473819612806155,0.6430979805881,0.554326344957014
658,0.536818344300532,0.473897879974875,0.643158830229089,0.554366623734754
659,0.536841665351654,0.473941296169104,0.643227397561623,0.554413017784272
660,0.536849677880358,0.473977526642374,0.643261712226571,0.554513237632711
661,0.536882666014829,0.474075688105791,0.643319921574718,0.554586252964913
662,0.536916113242484,0.474125980614978,0.643387492988728,0.554633064812631
663,0.536925453260909,0.474141453537544,0.64346587983321,0.554674356240596
664,0.536954755396367,0.474197527227954,0.643467664377276,0.554690064393673
665,0.536965452577012,0.47423017082405,0.643532994329659,0.554776382703389
666,0.536970247457542,0.474264234822911,0.643623214354503,0.554828788901514
667,0.536972973832833,0.474297546096172,0.643726584726655,0.554903547071406
668,0.536985059607194,0.474329609560046,0.643814873644338,0.554952112118634
669,0.536974030049069,0.474363032945243,0.643914352493714,0.555005649770802
670,0.536975051666949,0.47443314257106,0.644014173351346,0.555020688088274
671,0.537029356370607,0.474488042495708,0.64413664045331,0.555044619136391
672,0.537040906319423,0.474541980460014,0.644223698892297,0.555163212521886
673,0.537033818902616,0.474593142943126,0.644296939625322,0.555229295290242
674,0.537044672621731,0.474680131734264,0.644402410722386,0.555251503713256
675,0.537086240930154,0.474713013214787,0.644429158049471,0.555284380949524
676,0.537105548481629,0.47475441411409,0.644463810793358,0.55536320967915
677,0.537154140089524,0.474820316095274,0.644532403579173,0.555423755973855
678,0.537199685678745,0.474888459094758,0.644552375011593,0.555459955857852
679,0.537273834958616,0.474924246187568,0.644674878363392,0.555524613824933
680,0.537261116566715,0.474982094696755,0.644739388760443,0.555580819082469
681,0.537260942248493,0.475008408104632,0.644826856070513,0.555674099772445
682,0.53732715724131,0.475032936566944,0.644864067300513,0.555692862861641
683,0.537367581002854,0.475059038223047,0.644951476808136,0.555783726376296
684,0.537414555863653,0.475126793838566,0.645047298284129,0.555806653382555
685,0.537442363322103,0.475118763355898,0.645130550499132,0.555897508881875
686,0.537465097547142,0.47513227428951,0.645189553577108,0.555959850930728
687,0.537507004796887,0.475160112324972,0.64532614465013,0.556001720073135
688,0.53755688002625,0.475179357666589,0.645429017946464,0.556067599933361
689,0.537566024189304,0.475258888308373,0.645529054620391,0.556160598002437
690,0.537626155995696,0.475293309945256,0.645629293458177,0.556228064740993
691,0.537655792311381,0.475347708718922,0.645712939460846,0.556279592776969
692,0.537685398412316,0.475386817747207,0.645731160942553,0.556379499563392
693,0.537760734423227,0.475437561598935,0.645832532984646,0.556430877388056
694,0.537794440469944,0.475419628152912,0.645886332666126,0.55651271291512
695,0.537828555046301,0.475463328863943,0.645949581224168,0.556563864663046
696,0.537830683400787,0.47549020748914,0.646048045445607,0.556587157898225
697,0.537868592491577,0.475485812728917,0.646068860679743,0.556667246612311
698,0.537882531999222,0.475511647241032,0.646115571309955,0.556691029223286
699,0.537904622256613,0.47551468621092,0.646198754506911,0.556784501933041
700,0.537935711070509,0.475536456193632,0.646263483498892,0.556856168277817
701,0.537986175371807,0.475524794662922,0.646353426634564,0.556929359347082
702,0.538062222516231,0.47552167996699,0.646409877706966,0.557007291239749
703,0.538113703099625,0.475527736669842,0.646417242828083,0.557046167476468
704,0.538090604584665,0.475557328729182,0.646473196415715,0.557076696506451
705,0.538149506897095,0.475608766660308,0.646500153485446,0.557140589898823
706,0.538176693705376,0.475673150174243,0.646494942770104,0.557224455020408
707,0.538166346147063,0.47566726903611,0.646575092747332,0.557287040508589
708,0.538220231403442,0.475684851480383,0.646631218389312,0.557434697777323
709,0.53826541403122,0.475719851379367,0.646708289062722,0.55749549318498
710,0.538274421890454,0.475763105590355,0.646769281360723,0.557552599596871
711,0.538329171192289,0.475828140329178,0.646808917130981,0.557651912075099
712,0.538343681898717,0.475859411984295,0.646863909090362,0.557756368742498
713,0.538372110158611,0.475875538909137,0.646953112657711,0.557826413896758
714,0.538371632315993,0.475903334641949,0.646992109483081,0.557918913528669
715,0.53838556581956,0.475916025801665,0.64704274599739,0.557986128134018
716,0.53842946423776,0.475924842541714,0.647122530181852,0.558030785455538
717,0.538450789173364,0.475968820096149,0.647170022047839,0.558024881018408
718,0.538433089721415,0.475963021835433,0.647230598318474,0.558089789316937
719,0.538468238244704,0.476057682594978,0.647314733268319,0.55813833455209
720,0.538450753278732,0.476069155162944,0.647349655610474,0.55816961728315
721,0.538486031564936,0.476108106039131,0.647411722458151,0.558273415462157
722,0.538526328438677,0.476118154681801,0.647451937271508,0.558331662011174
723,0.538590722558618,0.476137365924315,0.64754840933145,0.558435197869972
724,0.53861565230181,0.476160764907781,0.647612187956668,0.558470432749722
725,0.53864913615309,0.476178351166721,0.647673198917165,0.558530124944856
726,0.538660206631484,0.476166715058722,0.647769687064754,0.558630647776585
727,0.538706746351345,0.476197223314313,0.647818111550459,0.55868465686995
728,0.538749719117792,0.476250344905065,0.647895626886047,0.558729014530481
729,0.538807619701582,0.47630670706903,0.647930162323962,0.558748962925012
730,0.538804841684944,0.476347161667822,0.6480326983702,0.55878262154904
731,0.538846050779134,0.476365387237489,0.648122866224649,0.55886223172329
732,0.538879491072007,0.47639239171843,0.648206815237822,0.558963673033194
733,0.538950701866102,0.476446804675676,0.648293699925134,0.558977636598372
734,0.538998523561974,0.476526212929498,0.648360557071898,0.559063707243422
735,0.5390013577998,0.476557358933282,0.648423055284313,0.559093776656167
736,0.539003526516694,0.476578920036649,0.648497678034541,0.559143937038658
737,0.539023391955555,0.47658577439173,0.648585559930424,0.559198854115424
738,0.53907178325053,0.476607540989976,0.648659805669194,0.559247963811231
739,0.539117819625659,0.476630716059546,0.648753524034284,0.559267100632881
740,0.539159039136776,0.476658824703668,0.648798970618544,0.559361088431321
741,0.539226187548899,0.476703138700782,0.648843756320445,0.559454672602807
742,0.53927183922006,0.476705123395238,0.648866793732997,0.559523210313592
743,0.539300122679212,0.476712161124726,0.648923935794149,0.559586501986996
744,0.539342908466183,0.4767766752614,0.648966106215238,0.5596205744514
745,0.539377343976807,0.476758441440298,0.649027118760782,0.559685687315388
746,0.539399837084174,0.476778299194649,0.649100655264771,0.559731174155725
747,0.539427033915142,0.476812045886573,0.649162802420126,0.559762744151777
748,0.539484828148095,0.476843869541877,0.649236350774812,0.559825281854081
749,0.539526655044206,0.476880736870471,0.649290194204775,0.559878367757875
750,0.539547168817528,0.476860821326051,0.649379788960695,0.559893599114983
751,0.539562197392171,0.476872622651336,0.649474559764203,0.559932892905659
752,0.539580653242609,0.476898723856543,0.649541257195203,0.559999332079471
753,0.539623168120002,0.476924494402738,0.649602175927302,0.560076373503406
754,0.539644391424344,0.476957593779978,0.649697911314543,0.560145291509024
755,0.539682678106077,0.476974019749503,0.649766973033959,0.560207805017713
756,0.539692567312066,0.476994350481196,0.649804474928434,0.560301991102972
757,0.539708464670711,0.477037740245393,0.649880419426443,0.56036414308403
758,0.539724893403083,0.477093944056645,0.649941843977332,0.560436166512607
759,0.539766666939211,0.477113969941501,0.650017527021954,0.560485985392784
760,0.539791941585294,0.477118615944079,0.650113186367612,0.560506895190724
761,0.539851038999525,0.477128983353793,0.650163469183092,0.560585749498733
762,0.539883036257694,0.47714901949666,0.650235077466777,0.560618031209678
763,0.539860945941824,0.4772148660161,0.650296458802336,0.560654211428073
764,0.539908754929427,0.477236313633388,0.65035150273926,0.560746712091085
765,0.539939205849529,0.477256927423749,0.65037196878698,0.560824470273931
766,0.53996806520378,0.477248368552443,0.650390803222937,0.560897771244287
767,0.539971803264305,0.477255139804789,0.65045172456304,0.560961392831117
768,0.540014484252056,0.477275460814539,0.650488369588732,0.561034692658835
769,0.540054294180628,0.477299454378662,0.650569179766979,0.561117199901351
770,0.54006040518301,0.477341338214111,0.65065455946265,0.561156718782413
771,0.540093612770132,0.477369341337959,0.650720893595316,0.561178930599373
772,0.54008168004388,0.477403267098708,0.650765483016292,0.561242156657238
773,0.540101144407553,0.477440217679285,0.650818897538767,0.561347237336819
774,0.540136549469023,0.477439293312158,0.650843237500127,0.561403351564654
775,0.540130266427479,0.47747289852581,0.650932474411026,0.561459306558643
776,0.540154246677664,0.477499910752647,0.650983950164014,0.561497035051939
777,0.540178220845291,0.477521438203311,0.65105866443122,0.56152410664435
778,0.540227811025828,0.477543073518828,0.651140647977652,0.561583894278895
779,0.540249422857142,0.477596782006746,0.65122215560182,0.561654506259474
780,0.540300245125748,0.477686452744036,0.651286778681711,0.561681988735898
781,0.540308080641648,0.477688392976293,0.651327463740397,0.561766347072075
782,0.540345187297598,0.477708634306555,0.651422132458758,0.561845158773713
783,0.540383535374316,0.477734854391417,0.651457215805489,0.561909259585928
784,0.540447770551311,0.477755211920822,0.651556993196131,0.561983765941185
785,0.54049532216922,0.477762520110667,0.651578320066576,0.562040227637354
786,0.540497865318807,0.477782200885649,0.651611091610027,0.562117509188063
787,0.540502949864329,0.477768732046335,0.651677373225503,0.562172335148837
788,0.540496833089127,0.477814725282946,0.651752799594066,0.562236296492129
789,0.540516946896067,0.477798790595189,0.651795273020964,0.562310176428577
790,0.540554690858345,0.477809027687867,0.651807953090987,0.562354708066502
791,0.540611485913131,0.477853160737387,0.65185283381596,0.562378876219825
792,0.540626780674255,0.477873729038558,0.651923595459854,0.562413755381362
793,0.540668594903133,0.477876785881851,0.651960978808636,0.562479949108251
794,0.540683175397921,0.477861790636746,0.65203047852724,0.562583472818794
795,0.54071923728153,0.477915620288482,0.652093780974949,0.562635641540974
796,0.540756729406649,0.477955952716303,0.65214085712037,0.562687991468996
797,0.540773859442008,0.477989573628787,0.652236275280792,0.562712370464209
798,0.540815676400233,0.478028244895047,0.652279428564341,0.562769667511362
