Time(min),S 5 5,V 5 5,S 20 20,V 20 20
406,1.83021995345594,1.50563729317424,3.08637010543635,2.40830742058674
407,1.83032440530851,1.50569824450124,3.08628798725608,2.40776007462485
408,1.83049860953419,1.50583505380959,3.08646918088021,2.40784034127986
409,1.83070322471411,1.50600159925465,3.0860714831304,2.40723335789643
410,1.83088714099708,1.50628479251644,3.08511565169755,2.40678224765853
411,1.83078346161922,1.50634481664022,3.08464558812335,2.40669534407044
412,1.83069266075258,1.50638391101034,3.0842451011062,2.40646537254227
413,1.83087785408521,1.50652917687715,3.08373070535592,2.40576316577625
414,1.83102417944658,1.50651774510255,3.08385598561931,2.40556355064969
415,1.83102759445522,1.50645032599231,3.08345154972631,2.40531190415928
416,1.83119193794299,1.5064615988454,3.08303430537755,2.40508826483837
417,1.83133323464829,1.50681588277974,3.08270425602085,2.40461169091736
418,1.83159588462616,1.50695258900299,3.08250660708407,2.40431825914727
419,1.83155657537249,1.50704645860525,3.08213593824566,2.40366206497044
420,1.83187308573172,1.50721717568545,3.08149113584049,2.40321373754433
421,1.83203092372795,1.50733931537977,3.08058051642962,2.40329086747053
422,1.83225965462269,1.50744394228235,3.0802432216263,2.40269698701582
423,1.83238735359163,1.50779932012737,3.0799799573254,2.40190516570427
424,1.83242852123441,1.50792564846062,3.07970197774748,2.40123045259291
425,1.83230438100034,1.50813106167095,3.07954670361214,2.40067056599706
426,1.83242031402856,1.50820868679651,3.07861875331717,2.39998888728962
427,1.83230746228821,1.50835960679081,3.07855433534945,2.39960815680479
428,1.83237286081649,1.50859091704505,3.07823613894565,2.39941022198694
429,1.83245530991982,1.50869185911324,3.07826547313551,2.39930497727368
430,1.83253105200437,1.50879603721938,3.07757079680549,2.39884299778649
431,1.83244266907462,1.50894594416502,3.07684917760622,2.39838451555378
432,1.8324271728412,1.5091240085047,3.07576031340697,2.39794813517426
433,1.83245951056902,1.5092686778261,3.07548623640641,2.39744578642103
434,1.83251784083454,1.50945073879618,3.07446034090952,2.39686790060135
435,1.83250225922633,1.50967456607032,3.07367208606937,2.39658938279629
436,1.8327007999068,1.50978538417469,3.07435899571484,2.39633309649739
437,1.83285469815877,1.50998941279719,3.07347136218517,2.39573074279066
438,1.83272807031995,1.51001743891609,3.07251910884826,2.39520129398599
439,1.83268250006454,1.51018446377663,3.07260005198648,2.39472882454738
440,1.83252102909881,1.51032059415572,3.07221871857501,2.39445853586244
441,1.83279893801035,1.51056208538296,3.07178917989832,2.39424053417504
442,1.8326477995622,1.51065626593961,3.07152065900834,2.39369976187012
443,1.83289424656508,1.51077988886915,3.0708632932568,2.39308386711475
444,1.83315055877061,1.51076422833141,3.07109536888618,2.39289799777203
445,1.83322105428037,1.51080670374784,3.07142289371617,2.3927364615621
446,1.83344294604306,1.5108130348643,3.07163156086797,2.39183985877896
447,1.83369103181529,1.51104799727786,3.07155476250352,2.39123639014419
448,1.83373074035658,1.51114682177863,3.07128976910715,2.39037164222577
449,1.83388698826968,1.51130996036578,3.07054755778334,2.39029131253163
450,1.83410328046561,1.51153373475526,3.07083071541363,2.38991287149061
451,1.83413044322676,1.51171407135015,3.07035824302902,2.38915417734793
452,1.83426155173577,1.5116826178603,3.07010253304141,2.38889193768158
453,1.8341710230697,1.51177033732943,3.06990572820705,2.38857995534021
454,1.83423133071994,1.51187188144248,3.06939471804771,2.38795373791103
455,1.83422152045617,1.51202906738492,3.06875849528955,2.38769534388486
456,1.83427088735272,1.51216812738142,3.06878311022819,2.38740499863146
457,1.83418623018381,1.51224445476639,3.06847425546166,2.38734544831757
458,1.83411136286872,1.5122907484457,3.06814615068626,2.38775642591561
459,1.83419912718174,1.51230901339805,3.06808770953484,2.38757049322883
460,1.83434546420647,1.51231994108584,3.06776486339821,2.38719075499171
461,1.83438024335031,1.51242038756507,3.0679506774382,2.3872719087874
462,1.83455098293169,1.51250878988676,3.0676985137616,2.38708917402424
463,1.83443146214579,1.51270986252176,3.06782874672288,2.38698695682412
464,1.83464404953081,1.51287310759607,3.06770364771901,2.38650219297644
465,1.83492827451516,1.51285936416885,3.06763024144356,2.38612117103841
466,1.83499471575838,1.51303193390419,3.06711111741864,2.38567294366593
467,1.83496077710863,1.51317245800557,3.06690643519699,2.38585156293788
468,1.83520134124698,1.51339863782192,3.06732616836539,2.38546410983129
469,1.83568971741923,1.51344383997606,3.06720388597379,2.38508925971675
470,1.83586694636403,1.51359850497546,3.06705230848631,2.3845635415165
471,1.83568473492376,1.51376131666027,3.0669950117496,2.38436739178563
472,1.83578877305877,1.51393874137936,3.06703332208225,2.38382912218726
473,1.83584828670822,1.51403262909808,3.06696246360193,2.3834268538458
474,1.83620217734761,1.51421304484827,3.0671606399241,2.38316429643453
475,1.83624191285592,1.51439243885966,3.06726730620537,2.38299357097717
476,1.83637602214636,1.51447068921562,3.06658992378739,2.38263348094469
477,1.83664812525152,1.51460897332298,3.06589179547705,2.38247043403232
478,1.83667597641618,1.51473244897263,3.06590975158458,2.38196754445558
479,1.83671370684079,1.51498371121285,3.06495253448462,2.38189848714663
480,1.83696681697337,1.5150433997953,3.06469198999872,2.38166627407889
481,1.83686707015032,1.5152516480941,3.06459609123622,2.38160066804004
482,1.83691265309262,1.51537726644309,3.06474955378539,2.3814521125622
483,1.83711621694775,1.51540522976856,3.06414278423553,2.38146091100748
484,1.83750639682633,1.51538999645175,3.06408410301574,2.38131821026788
485,1.83762376422286,1.5154997985618,3.06412636298819,2.38112143627678
486,1.83766089480217,1.51555066634819,3.06417802123588,2.38057562340663
487,1.83789377057577,1.51560118449063,3.0643084369318,2.38016717846627
488,1.83817589507221,1.51556137931282,3.06431381738345,2.37975792720158
489,1.83839236263902,1.51560291585602,3.06352572373496,2.37969105310531
490,1.83856639533197,1.51591064409782,3.06371680586659,2.37916147809179
491,1.83862375043841,1.51601960863398,3.06379119327395,2.3792724937288
492,1.83864059183418,1.5161457885546,3.06362174070561,2.37915937085342
493,1.83856712258788,1.5160823218507,3.06279373475334,2.37889421231873
494,1.83850203791936,1.51614159795708,3.0617121336661,2.37857559365882
495,1.8385689064139,1.51614222217177,3.0615997054644,2.3783797926462
496,1.83839041185171,1.51617592479553,3.0612129800354,2.37807734534317
497,1.83835850309086,1.51625534769911,3.06145930931361,2.37786522637448
498,1.83864004498061,1.5164309297812,3.0619332749213,2.37752433485938
499,1.83888258636673,1.51660106052025,3.06221442539368,2.37741743259237
500,1.83877600800382,1.51666930584008,3.06199059279925,2.37755368520637
501,1.8386719248389,1.51680034533752,3.0618359743426,2.37740475515872
502,1.83870438409532,1.51692769866832,3.06174208549125,2.3774051040257
503,1.83884571294598,1.51730447969936,3.06160334652028,2.3769605405408
504,1.83895457582797,1.51761703274361,3.06083156224008,2.37658277453088
505,1.8390511805825,1.51770426801285,3.06054719004972,2.37630978941471
506,1.83902554162677,1.51772420468996,3.06052232150029,2.37613659121102
507,1.83900284770181,1.51787483937361,3.06030038815472,2.37635442213527
508,1.83910249748247,1.51809771906982,3.0597950853942,2.37673188915801
509,1.83940940289824,1.51811067971967,3.06006123758923,2.3767983373973
510,1.83931063793035,1.51820145900053,3.05989327835956,2.37637746968536
511,1.83934871905111,1.51838019465719,3.06037980765961,2.37617238936109
512,1.8394384472494,1.51854598518009,3.06008445870193,2.37604418281797
513,1.83961720977051,1.5186848497308,3.06004504872685,2.37583144826721
514,1.83973967196417,1.51886402069094,3.0603884273012,2.37569581059645
515,1.83977195851365,1.51886589163122,3.06018576548948,2.37547956991601
516,1.84003010881402,1.51910925788077,3.05991989506548,2.37578762363683
517,1.84029163514007,1.51928216099955,3.06019621440183,2.37566984161188
518,1.84036218244089,1.51942114404036,3.06003043776124,2.37537005068153
519,1.84035343959866,1.51972572029132,3.05911977909538,2.37502753529659
520,1.84029730221265,1.51982892933769,3.05925640529614,2.37495170258532
521,1.84042973706961,1.51994030812626,3.05893581072033,2.37475849692647
522,1.84053367935924,1.52012302757152,3.05927699168871,2.37450042326612
523,1.84063915958101,1.52033856479706,3.05873419304939,2.37405370106075
524,1.84058589427184,1.52043024726493,3.05869769525782,2.37402685941448
525,1.84080409019458,1.5207086926917,3.05871179122378,2.37359199286947
526,1.840563397256,1.52085568587567,3.05907557542026,2.37375141466049
527,1.84051904305261,1.52095559810497,3.0587281430659,2.3739071024455
528,1.8405463142738,1.5210268288158,3.05860356142019,2.37348378675182
529,1.84060913061258,1.52109513340804,3.05931018633552,2.37340245647471
530,1.84072922276639,1.5213388925946,3.05844515461122,2.37336376578007
531,1.84085486289746,1.52146862300513,3.05853062227946,2.37323885086502
532,1.84081392480965,1.52159685662857,3.05797743719401,2.37323862430388
533,1.84073418763827,1.52183960413912,3.05783686517542,2.37359956651799
534,1.84084294103868,1.52210103711276,3.05865518268317,2.37320178757852
535,1.8411105464555,1.52226972420448,3.0587571041523,2.3731141586914
536,1.84107836080372,1.52247754793572,3.0590123392893,2.3728748787854
537,1.84111749925823,1.52268271007477,3.05941563680697,2.37257681360445
538,1.84122894826436,1.52282902660158,3.05949519500182,2.37226669229161
539,1.84114828551777,1.52294374804221,3.05967491893528,2.37205237287107
540,1.84124641650538,1.52305004696299,3.05942618447826,2.37193129531331
541,1.84123476226713,1.52320443735553,3.05969190836328,2.37159994052107
542,1.841225321247,1.52329791084893,3.05942494800317,2.37164347445516
543,1.84132932363957,1.52334383342673,3.05947315823322,2.37190615540907
544,1.84142537531831,1.52337567467491,3.05945740837094,2.37198233633243
545,1.84137563027186,1.52354215518101,3.05996498730725,2.37202676679986
546,1.84121698000566,1.52348645579082,3.05935177457333,2.37166464931278
547,1.84133819483765,1.52371518390632,3.05978287908519,2.37125371049601
548,1.84137001598458,1.52391176087856,3.05973642481217,2.37134021087354
549,1.84149584032325,1.52406107526173,3.06000706834533,2.37169781303009
550,1.84169467830537,1.52416173289567,3.06071127561634,2.37164406258071
551,1.84199332863699,1.5243137238978,3.06079244709772,2.37164419607201
552,1.84231331203375,1.52450809526916,3.06053077208429,2.3714257602773
553,1.84242484203086,1.52461920875355,3.06090798980003,2.37161501001865
554,1.84232228265578,1.52474731389846,3.06102304721151,2.37133845495594
555,1.84242574356024,1.52476863717457,3.06073461779938,2.37108542503843
556,1.8424445953636,1.52490706216829,3.06039710453199,2.37127313338657
557,1.84240251428982,1.52507223237158,3.05990451490367,2.37112131889545
558,1.84243690576505,1.52523583473525,3.06006638444817,2.37118756408385
559,1.84249318365682,1.5253476337631,3.06023283579206,2.3710045179782
560,1.8425722395622,1.52549048423952,3.06076155434478,2.37039004154584
561,1.84240429883411,1.52546152038813,3.06122155305912,2.3703829436863
562,1.84250799089412,1.52554206949563,3.06045839240974,2.37015135882533
563,1.84247023348511,1.52566774897245,3.06015983340728,2.369930522288
564,1.84243003244313,1.52575500140423,3.06033759825114,2.36999254159815
565,1.84256920229544,1.52593597969879,3.06066346606985,2.37002629399896
566,1.84275989048259,1.52607447538517,3.06101323145753,2.37022129287491
567,1.84292531423908,1.52615494513133,3.06105945836782,2.37005395675052
568,1.84319658534533,1.5261675422556,3.06131123741468,2.3697693142016
569,1.84335367227046,1.52628832703924,3.06141657294137,2.37002191491563
570,1.84340914537566,1.52638135470626,3.06109520836906,2.36957425022067
571,1.84374553363412,1.52647862424656,3.06033802963888,2.36931588417582
572,1.84396819011917,1.52666894229476,3.06038465346507,2.36918735779834
573,1.8441150133151,1.52681248218351,3.06088104701638,2.36875228754826
574,1.84403984250919,1.52695598659619,3.06081341884953,2.36867482965718
575,1.84410264308421,1.5271283871617,3.06089544248688,2.36817024316434
576,1.8443074700246,1.52715631536387,3.061460140386,2.36812677983519
577,1.84426937059665,1.52734561713011,3.06177617105947,2.36813654927086
578,1.84440239626476,1.5273505656178,3.06177711869242,2.36817674948067
579,1.844609331658,1.52733118513448,3.06169170194952,2.36791035088537
580,1.84473487272194,1.52751390653638,3.06212884223023,2.3677061029837
581,1.84481856394543,1.52756796585077,3.06232210728254,2.36754151519949
582,1.84481270466107,1.52760392487107,3.06246077510008,2.36767517051805
583,1.84485211375939,1.52784012140069,3.06239145234079,2.36741573794008
584,1.84495020181678,1.52789666890288,3.06205563284144,2.36742818028401
585,1.84489020450658,1.528006902996,3.06171492245729,2.36723892626068
586,1.8447113089718,1.52810673399357,3.06186007053244,2.36720243180162
587,1.84486669426989,1.52807728259928,3.06218164451912,2.36700615063934
588,1.84486483809153,1.52813903626921,3.06158919698393,2.36677616521851
589,1.84499277776178,1.52832719731019,3.0612964703758,2.36668323249478
590,1.84509222729675,1.52838008446994,3.06142070050357,2.36651052619185
591,1.8450263482739,1.52859534273016,3.06161493583106,2.36675527443978
592,1.84534830489417,1.52872112664535,3.06173168861559,2.36706046730838
593,1.84540617269366,1.52884425160434,3.06196784730548,2.36700192564433
594,1.84541485742748,1.52888682894458,3.0623080715111,2.36676838251455
595,1.84575522130385,1.52898132714286,3.06215743959884,2.36665804949323
596,1.84563653437349,1.52900632929306,3.06243350626748,2.36637599369201
597,1.84567418207553,1.52903885070219,3.06231906457699,2.3659794313387
598,1.84580909857896,1.5291349725963,3.06230439972278,2.36554274428467
599,1.8458472415537,1.52924243557184,3.06225972652809,2.36532221679133
600,1.84574880703944,1.5293127777228,3.06232313010504,2.36535686815735
601,1.84594899537955,1.52949708163399,3.06234182552464,2.36551044197102
602,1.8460312211139,1.52950600328928,3.06283584172319,2.3654841524193
603,1.84604968943717,1.52959826850513,3.06273085396045,2.36546324848129
604,1.84640669177845,1.52973078537963,3.06284873333169,2.36553062634216
605,1.84641801801971,1.5299307384691,3.06302385335079,2.36545794893836
606,1.84644973614344,1.53009343920765,3.06267998682269,2.36570339958454
607,1.84664902453704,1.53018143300139,3.06241968585674,2.36558173497767
608,1.84671708300197,1.53035007145938,3.0626434580756,2.36562871619572
609,1.84674315440331,1.53046101153948,3.06272232272353,2.3655141783541
610,1.84667642715833,1.53048668113258,3.06281784668208,2.36550733740575
611,1.84689254331617,1.53062303787506,3.06280354426325,2.36548957764781
612,1.84688911965286,1.53071158226945,3.06324040944041,2.36578870628059
613,1.8471745799898,1.53080154443991,3.06266417663804,2.36561926992821
614,1.84738587827185,1.5309287119784,3.06234883364696,2.36537878442226
615,1.84742861948426,1.53098468619272,3.06233255042179,2.36527683570398
616,1.84753017727954,1.53096913915096,3.06238938077149,2.36519559664982
617,1.84743433870105,1.53109073789481,3.06218874279294,2.36500342228664
618,1.8475144255288,1.53122502608643,3.06214225274882,2.36521733297635
619,1.84767484916634,1.53121666305457,3.06195324081755,2.36524565870522
620,1.84792132778849,1.53141797556771,3.06164685488706,2.36533063890233
621,1.84803911327854,1.53160171747646,3.06203792924106,2.36513768478636
622,1.84807925185755,1.53170326753578,3.06175995808571,2.36495555247519
623,1.84821885937472,1.53180611318309,3.06173372925583,2.36483929664689
624,1.84840536970558,1.53198193319909,3.06207384470313,2.36496222974664
625,1.84877344074163,1.53209308828178,3.06220429675239,2.3653447701393
626,1.84889387092674,1.53224269885767,3.06195402390185,2.3652736306484
627,1.84884958528472,1.5323859831734,3.06234397849016,2.36537103742281
628,1.84897288374948,1.53245736178622,3.0617360205418,2.36536124181104
629,1.84902556178943,1.53241167739926,3.06184314106885,2.36539585035749
630,1.84900760699256,1.53241551027942,3.06204914207146,2.3656756808863
631,1.84939455830815,1.5324498069829,3.06160793553364,2.365645012483
632,1.84933382457649,1.53252205865062,3.06229476111569,2.36550159384599
633,1.84948990212372,1.53269959029934,3.0628148989723,2.36561897957931
634,1.8495625412052,1.53281307841777,3.06318704074969,2.36569533343319
635,1.84968193272135,1.53285936010775,3.06338243533234,2.3655215279959
636,1.84978556206228,1.53291863172973,3.06315326105234,2.36570206294237
637,1.84986719960153,1.53309007438932,3.06324200155656,2.36609207321396
638,1.84971475710023,1.53321254430626,3.06325222786313,2.36599040220359
639,1.84984195364174,1.53342760743192,3.06343313002319,2.3655101928580198
640,1.84996455742983,1.5334848731688,3.06368083603821,2.36532213918097
641,1.84988953466217,1.53345461895946,3.06382208091503,2.36525558520561
642,1.84995546291419,1.53356931078279,3.06443689138019,2.36523456304056
643,1.84990856616368,1.53363913900977,3.0644760981919,2.3655832184045
644,1.84972545639246,1.53371933163649,3.06469466329914,2.36563344063527
645,1.85004032553848,1.53379123703758,3.06520553523631,2.36574287487682
646,1.84995882370926,1.53391984740193,3.06515554120786,2.36556150981643
647,1.84992294424766,1.53397470069952,3.06543109948349,2.36557118298534
648,1.85007373046526,1.53416185449058,3.06584531344567,2.36541412938168
649,1.85009876934754,1.53436678977393,3.06568603806177,2.36549211031578
650,1.85013403608832,1.53442037580269,3.06618434214746,2.36559010792366
651,1.8502678092147,1.5344111440644,3.0662816181748,2.36522719018864
652,1.85044521199065,1.53439046586359,3.06683812131886,2.3655598224204
653,1.85038862006773,1.53436125143169,3.06638157483364,2.36504905083695
654,1.85055179408583,1.53442580812538,3.06706349341283,2.36516646210578
655,1.85045127263011,1.53449429925286,3.06742574636362,2.36506469100144
656,1.85034877596504,1.53461096905294,3.0678044641157,2.36470431635939
657,1.85026906107542,1.53467796415608,3.06793376428688,2.36448601572522
658,1.85031730866536,1.534842820148,3.06780953878565,2.36461867307111
659,1.85034041311005,1.53486231081861,3.06788272828874,2.36459421610421
660,1.85037584905944,1.53488089868278,3.06762177574216,2.36486276838856
661,1.85040507086554,1.53511613301154,3.06760985159742,2.3649183781197
662,1.8502637525986,1.53523772175983,3.0680174501676998,2.36480886889703
663,1.8503587833937,1.53531680454766,3.06810003093461,2.3647022987182
664,1.85056211556652,1.53539011859264,3.06790517390414,2.3647149179822
665,1.85064829785074,1.53540978280182,3.06788854140126,2.36480052189619
666,1.85058956554942,1.53547662925367,3.06799728811103,2.36463835642416
667,1.8505964941946,1.53564324326898,3.06797668637133,2.36482049120283
668,1.85060608915443,1.53579598454764,3.06813229201486,2.36483358669023
669,1.85047529544968,1.53583865406643,3.06870741909157,2.36480392477884
670,1.85033927390945,1.53597838664639,3.06933329226451,2.36453246060352
671,1.85049069612329,1.5360996649325,3.07023906342684,2.36443959633788
672,1.85052053877178,1.53620257767443,3.07043550661743,2.36487324814
673,1.85062306319684,1.53633596909971,3.07070737408434,2.36464555444941
674,1.85060878331986,1.5365714506878,3.07069376221063,2.36462603263083
675,1.85075531319437,1.53669412247234,3.07053759493122,2.3646541557707
676,1.85072861427203,1.53680785012504,3.07035113337967,2.36485522979602
677,1.85088719402032,1.53690780140097,3.07027142429062,2.36496117881546
678,1.85108701536489,1.53709831626989,3.07015420739052,2.3646959481468
679,1.8512187310246,1.53725903661189,3.07041306442491,2.36475064484015
680,1.851221836931,1.5373364690368,3.07042326560605,2.36473391249419
681,1.85117228939616,1.53746532537128,3.07052788569195,2.36490021051924
682,1.85132804852101,1.53747781297773,3.0703638531857,2.36477567549629
683,1.85134212261446,1.53760617049399,3.07047527177043,2.36524869497695
684,1.85133406968835,1.53780786189028,3.07075324853353,2.36522883623152
685,1.8513827321494,1.53782698344731,3.07075513977172,2.36511029236771
686,1.8514523762523,1.53779089640466,3.07081902927789,2.36498665737834
687,1.85157082903035,1.53776100152048,3.07122393251039,2.36464908818435
688,1.85176928494939,1.53786208221806,3.071765268641,2.3645146414996
689,1.85179531682653,1.53804279160551,3.07249016846263,2.36465649551279
690,1.85204845468712,1.53816129394734,3.07289626358116,2.36468890435501
691,1.85194376887632,1.53816199158763,3.07292603565498,2.36466652449947
692,1.85203344869374,1.53826202510369,3.07262239874202,2.36459497171336
693,1.85220819066656,1.53831793936884,3.07279148351566,2.3646437478014
694,1.85223622983419,1.53832691516469,3.07289168456087,2.36486959348773
695,1.85234474452785,1.53838584951089,3.07289840224634,2.36481865868817
696,1.85235042780979,1.53846819097219,3.07290750438321,2.36444208629479
697,1.85248700828525,1.53859659160761,3.07231397105848,2.3642056644942
698,1.85261737155361,1.53867536712908,3.07234990223244,2.36402497682469
699,1.85265668955868,1.53864293310712,3.07244908910637,2.36404665014051
700,1.85260129775584,1.53875354016164,3.07229765381341,2.36391409729878
701,1.85259575782095,1.53881804224757,3.07268459922927,2.36362153631252
702,1.85279539198532,1.538933685456,3.07240517059557,2.36358498871205
703,1.85312358968473,1.53888717118374,3.07204602206547,2.36348298664558
704,1.85306196832338,1.53903482887355,3.07203428750825,2.36376035128804
705,1.85328425978558,1.53920396737206,3.07165446928942,2.36384306613955
706,1.85337449404727,1.53936569492214,3.07136733138408,2.3642388802098
707,1.85343207674644,1.53937583247783,3.07150155055452,2.36424808282389
708,1.85356662391068,1.5394659354168,3.07165704546886,2.36450559848749
709,1.85375014453692,1.53952237910083,3.07160139209001,2.36455539810711
710,1.85372561685911,1.53962165322783,3.07166740068493,2.36448394474157
711,1.85366932977325,1.53973721643913,3.07145205218118,2.36437002875453
712,1.85361190941577,1.53980553782016,3.07134314695683,2.36417897734035
713,1.85383226949814,1.53994277024175,3.07167147238681,2.3642097026075
714,1.85402678192472,1.54010133242561,3.07144854013795,2.36420665153338
715,1.85401611451339,1.54015298120106,3.07155770097003,2.36419811114119
716,1.85405225592779,1.54010699519988,3.07184869774695,2.36413043510522
717,1.85408553866397,1.54019483817875,3.07203885615277,2.36381791191984
718,1.85426376396919,1.54020143185638,3.07219131536697,2.36378452660141
719,1.85432273809386,1.5404121190758,3.07209326122672,2.36410612926325
720,1.85412198597863,1.54043068603828,3.07189026547774,2.3639138007542
721,1.85433968811272,1.54049011895513,3.07173083245958,2.36408224327325
722,1.85436166363002,1.54046148294902,3.07149318323337,2.36406994711539
723,1.85465679081969,1.54057591433643,3.07158471812615,2.36440181150162
724,1.85469651043522,1.54071063588782,3.07167726110312,2.36463356961667
725,1.85456621781644,1.54081874470868,3.07204761658922,2.36466462339866
726,1.8546432716865,1.54071365287029,3.07265365342884,2.36484438995711
727,1.85480880315351,1.54073627978348,3.07244726027648,2.36457967371409
728,1.85492202054982,1.54081234177881,3.07239469835104,2.36478695952425
729,1.85520414775322,1.54088835513666,3.07265827918042,2.36457268673058
730,1.85509970545042,1.54105223666369,3.07278610580831,2.36438490725923
731,1.85526924000933,1.54115895620018,3.07269946224153,2.36439371300553
732,1.85529322307134,1.5411988033984,3.07297717126698,2.36439975721784
733,1.85538102470189,1.54135568430643,3.07335142300981,2.36436032670413
734,1.85560195191184,1.54154283554397,3.07329028839063,2.36445151642801
735,1.85562534628483,1.5416006574312,3.07351084968108,2.36423202130532
736,1.85552159311133,1.54174508630746,3.07393183308579,2.36411701374343
737,1.85553518918103,1.54180779098778,3.07471916958314,2.36402429194866
738,1.85569085721558,1.54196778169791,3.07512099241881,2.36377561340409
739,1.85583794867496,1.54199761068325,3.07558161308066,2.36355839891844
740,1.85584991979139,1.5420173615923,3.07553875595826,2.36396989980876
741,1.85595572333442,1.54204109433813,3.07552746907493,2.36412481769212
742,1.85597775594756,1.54206204454887,3.07539043494744,2.36400589076007
743,1.85599457861982,1.5421582792026,3.07558063874648,2.36400132511749
744,1.85612057884479,1.54231336619136,3.0756797620433,2.363912879516
745,1.85628768980673,1.54227030672473,3.07606065209176,2.36415647986411
746,1.85631557332041,1.54230030060296,3.07614801923888,2.36400185876296
747,1.85625138253217,1.54240018391319,3.07590475259936,2.36420975510406
748,1.85647354598423,1.54249776101211,3.07607993320189,2.36414919840901
749,1.85656695282238,1.5426306187096,3.07610161703811,2.36423342426502
750,1.85672370824131,1.5425984224448,3.07607607147247,2.36438539167438
751,1.85668445047229,1.54265694976958,3.07596764706635,2.3643039571972
752,1.85664698434887,1.54286528154781,3.07583376037114,2.36413688050115
753,1.85683868504392,1.54298109453561,3.07579281019249,2.36406486061306
754,1.85686565253908,1.54314324003662,3.07631203259943,2.3640938277476
755,1.85688223919533,1.54314110186739,3.07632445974508,2.36414027219585
756,1.8568368360009,1.54319752230686,3.07637495027379,2.36425147710559
757,1.85672717501884,1.54323587339187,3.07669439250402,2.36446880360634
758,1.85678548582842,1.54335901740778,3.07694402159046,2.36455894386036
759,1.85694416192702,1.54338674622733,3.07729946040331,2.36473905613191
760,1.85702479922553,1.5434173872969,3.07745773630738,2.36453882453195
761,1.8570672692412,1.54350906110697,3.07747935847275,2.36464377522863
762,1.85725623604648,1.54364485885453,3.07766050102922,2.36477169155682
763,1.85712419677304,1.543775314229,3.07748714101779,2.36466739654087
764,1.85723097752325,1.54378124745714,3.07772551886481,2.36495753146341
765,1.85739984085101,1.54385264432969,3.07790726884503,2.36503689362721
766,1.85744352950834,1.54386561453438,3.0778586913341,2.36494818864757
767,1.85745585866576,1.54394152499413,3.07791079693383,2.36492562204484
768,1.85755118863545,1.54402312036409,3.07817368210808,2.36498725587436
769,1.85774616857598,1.54413857986161,3.07836138543066,2.36497067431648
770,1.85777764872622,1.54421403348605,3.07829502306563,2.36485883671072
771,1.85784710372798,1.54428436629954,3.07810222645981,2.36474985857191
772,1.85792070825838,1.54439207201907,3.07770489365429,2.36484934087629
773,1.85795274759165,1.54439290019364,3.07789026171974,2.36520894834989
774,1.85809500323808,1.54431963666631,3.07784451630191,2.36532665786181
775,1.8582018884056,1.54446546200988,3.07859493760964,2.36561880051306
776,1.85819705166419,1.54451393641063,3.07888989218544,2.36589484521937
777,1.85824361062062,1.54458784038634,3.07896473488112,2.36565446437736
778,1.85841037319653,1.54459869952754,3.07919974620448,2.36572374265556
779,1.85850165517403,1.54482023436381,3.07951273699155,2.36585519113327
780,1.85866910353744,1.54499826834983,3.07925734888882,2.36562333015637
781,1.85863767705638,1.54500089753439,3.07880390988668,2.36577634059394
782,1.85871800522368,1.54513526554876,3.07899584103694,2.36592466714142
783,1.85884887814117,1.54519795586837,3.07882616979768,2.36603655101501
784,1.85900713428486,1.5452552934087,3.07904745879017,2.36596450581408
785,1.85914982390177,1.54532840272759,3.07892750989505,2.36609102600643
786,1.85927696658586,1.54542479832199,3.07885129341235,2.36611979211103
787,1.85935848654747,1.54538104375029,3.07893621108322,2.36595664861604
788,1.85935662674984,1.54548098347461,3.07937282506718,2.36636286645186
789,1.85941333587391,1.54547654339472,3.07885626756459,2.36640540237795
790,1.85950390478645,1.54549693362204,3.07859411649295,2.36642054120374
791,1.85971946469504,1.54558945082545,3.07867426129192,2.36635225971751
792,1.85978526773087,1.54566570756243,3.07909675826947,2.36611952360389
793,1.85988847397796,1.54571262276257,3.07902670272285,2.36611236278168
794,1.85983152672669,1.54566345590772,3.07935125806573,2.36615519143886
795,1.85980500861885,1.54580213651782,3.07964004300969,2.36608257887379
796,1.85994206503484,1.54602445971952,3.07958874316823,2.36621930527308
797,1.85996621136692,1.54613538275872,3.07997898756737,2.36622122076696
798,1.85999633293823,1.54628720875806,3.08021076207218,2.36623817485012
799,1.86009603609066,1.54640466838954,3.08032577964687,2.36648030302619
800,1.86017034493745,1.54645387705023,3.08044039621676,2.36658149623878
801,1.86033039268342,1.54647573476134,3.08011445172734,2.36670488639119
802,1.86040045844452,1.54663209924289,3.07999084770256,2.36674702057147
803,1.8604506642786,1.54674924497082,3.08039901306967,2.36695704169508
804,1.86051834640218,1.54682301443767,3.08081938605072,2.3671151806599
805,1.86042772218215,1.54683304257019,3.08068679709436,2.36699992177844
806,1.86055142653678,1.54688042099182,3.08078759510831,2.36714349587019
807,1.86062132496802,1.54696156004313,3.08082982530542,2.36724454299353
808,1.86051028622938,1.54696858813641,3.08130534145172,2.36748098014411
809,1.86061371278989,1.54706173749008,3.08161130059457,2.36777308201321
810,1.86062568204955,1.54717791189467,3.08125060722138,2.36766480395283
811,1.86075844541725,1.54731575877195,3.08146806845949,2.36784059912089
812,1.86091507252523,1.54746289008229,3.08180139575221,2.36763146622982
813,1.86092554659975,1.54757332490695,3.08205861727927,2.36787761545165
814,1.86087062750736,1.54764982237628,3.08240659244981,2.36794162060674
815,1.86100718961611,1.54773520547018,3.0827775957423,2.36780246189058
816,1.86100772925266,1.54787296326982,3.08269448136249,2.36795444410257
